Symbol,baseMean,log2FoldChange,padj
Trib2,6510.336,-0.657,0.0
Taf5l,2150.162,0.61,0.0
A230056P14Rik,80.799,-3.206,0.0
Katnb1,1547.677,0.669,0.0
Atp1b2,3929.206,-0.617,0.0
Gpr35,619.377,-3.134,0.0
Sgk1,11052.943,0.625,0.0
Clybl,3953.189,-0.595,0.0
Rnf115,3392.728,0.593,0.0
Aass,306.765,-1.641,0.0
Tmie,724.356,-1.31,0.0
Axin1,4443.823,0.649,0.0
Psmb2,8978.016,0.622,0.0
Samd1,1439.159,-0.751,0.0
Tada2b,2289.805,0.742,0.0
Cc2d2a,4598.674,-0.618,0.0
6330406I15Rik,22772.856,0.743,0.0
Afap1l2,531.342,-1.346,0.0
Dzip1,2855.129,-0.733,0.0
Abca2,5396.324,-0.612,0.0
Haus8,578.0,-1.384,0.0
Angel1,548.01,-1.027,0.0
Dusp1,1728.882,0.93,0.0
Gga3,1242.206,-0.95,0.0
Derl3,283.354,-1.868,0.0
D630037F22Rik,1622.439,-0.875,0.0
A930038C07Rik,1498.64,-0.713,0.0
Ivns1abp,7453.392,-0.63,0.0
Zfp362,2745.818,0.665,0.0
Atrnl1,4044.989,-0.596,0.0
Cited2,5275.007,-0.608,0.0
Dnttip1,1847.236,0.633,0.0
Srpk1,2121.965,-0.677,0.0
Calhm2,1154.789,-0.822,0.0
Rpusd3,881.075,0.849,0.0
Casd1,1774.537,-0.743,0.0
Ddx49,2360.261,0.695,0.0
Ccdc91,2569.071,-0.599,0.0
Impdh1,3404.846,-0.654,0.0
E130112N10Rik,179.828,2.124,0.0
Cgrrf1,1937.197,0.63,0.0
Fert2,3545.439,-0.589,0.0
Mov10,3882.559,-0.715,0.0
Timp3,117733.285,-0.629,0.0
Fkbp2,1730.676,-0.625,0.0
Bclaf1,9124.808,0.633,0.0
S100a7a,58.885,-3.947,0.0
1700106N22Rik,206.74,-1.723,0.0
Col6a3,117001.245,-0.698,0.0
Rhbdd3,971.738,0.923,0.0
Zfp810,1944.177,0.746,0.0
Col15a1,3038.522,-0.969,0.0
Spsb3,2247.416,0.639,0.0
Klhl13,1221.506,-0.925,0.0
Mapkapk3,1529.348,-0.73,0.0
BC022687,1213.983,0.885,0.0
1600014C10Rik,4635.841,-0.606,0.0
Cxcl3,176.745,-2.796,0.0
Mttp,1486.67,-0.92,0.0
Adhfe1,3461.312,-0.637,0.0
C330006K01Rik,1163.696,-1.046,0.0
Osbp2,336.27,-1.488,0.0
Dus1l,1928.41,0.656,0.0
Gbp6,9246.189,-0.793,0.0
1700030C10Rik,305.268,1.643,0.0
BC006779,5774.639,-0.907,0.0
Tmem123,6489.454,-0.742,0.0
Arl3,2351.182,-0.69,0.0
Spice1,709.814,-1.315,0.0
Acsm3,303.637,-1.67,0.0
Ntn1,3342.663,-0.711,0.0
Brms1l,2968.461,-0.612,0.0
Psmd6,5553.84,0.656,0.0
Lrsam1,2175.994,-0.695,0.0
Thbd,9775.234,-0.725,0.0
Dpep2,1260.461,0.998,0.0
Celf4,633.551,-1.115,0.0
Dlec1,121.388,-2.649,0.0
Nod2,377.014,-1.343,0.0
Egln3,22865.611,-1.267,0.0
Tmem39a,2463.877,-0.657,0.0
Ckap2,2280.192,0.693,0.0
D2hgdh,2101.955,-0.708,0.0
Mmp15,346.239,-1.561,0.0
1190002N15Rik,4893.76,-0.681,0.0
Uros,704.694,-1.136,0.0
Igsf10,4880.331,-0.844,0.0
Tgfbi,2175.422,0.804,0.0
Tmem180,588.203,-1.03,0.0
Ppa2,2574.788,0.606,0.0
Radil,568.576,-1.24,0.0
Tmem229b,650.389,-0.955,0.0
Slc2a9,664.982,1.15,0.0
Optn,3179.91,0.642,0.0
Guk1,2927.01,0.647,0.0
Ddx28,1488.115,0.727,0.0
Setdb2,1001.738,0.828,0.0
Erlin1,2299.938,-0.612,0.0
Pdzd4,778.642,-0.999,0.0
Mmaa,668.196,-1.317,0.0
Pigh,1539.593,-0.783,0.0
8430406I07Rik,666.13,-0.994,0.0
Pno1,2218.385,0.716,0.0
Pla2r1,1081.16,-0.969,0.0
Gfra1,4973.761,0.639,0.0
Ino80c,1836.378,0.597,0.0
Pnmal2,240.397,-1.756,0.0
Bcorl1,2079.322,-0.708,0.0
Ppp2r2d,2986.759,0.64,0.0
6330439K17Rik,191.176,-2.397,0.0
Cdon,5047.515,-0.709,0.0
Atp10a,3206.586,-0.693,0.0
Pcdhgc5,3530.074,-0.742,0.0
Pex3,2997.917,0.677,0.0
Fitm2,2710.355,0.604,0.0
Adamtsl4,9515.495,-0.745,0.0
Slc25a30,1447.807,-0.981,0.0
Zfp760,1081.718,-0.79,0.0
BC068281,535.035,-1.238,0.0
Zcwpw1,395.373,-1.228,0.0
Pycr1,694.267,-1.022,0.0
Efna2,321.26,-1.387,0.0
Vmn2r1,75.796,2.911,0.0
Ndufb8,4989.751,0.603,0.0
Foxs1,340.53,-1.608,0.0
Gprasp1,3072.352,-0.633,0.0
Acaa2,3420.359,0.622,0.0
Dera,1111.903,0.852,0.0
B230208H11Rik,153.203,2.115,0.0
Ostm1,3400.819,0.622,0.0
Cd55,1729.229,-0.851,0.0
F730043M19Rik,149.749,-2.463,0.0
9430018G01Rik,216.553,-1.798,0.0
Erh,5034.443,0.618,0.0
Foxo3,3676.54,-0.628,0.0
Fam55d,719.473,0.941,0.0
Ciapin1,1750.108,0.87,0.0
Zfp236,2760.894,-0.74,0.0
Phgdh,3324.016,0.658,0.0
2610524H06Rik,1092.091,0.925,0.0
1700029J07Rik,389.284,-1.4,0.0
9030624G23Rik,884.569,1.026,0.0
Tdp1,1130.023,-0.832,0.0
Ero1lb,1287.539,-0.782,0.0
Ptbp2,1494.139,0.914,0.0
B4galt5,2282.534,-0.629,0.0
A430105I19Rik,2909.161,0.64,0.0
Rad51c,194.261,-1.911,0.0
Bcl6,6394.922,-0.611,0.0
Znf512b,3330.114,0.664,0.0
Neil1,510.662,-1.023,0.0
Morn2,284.622,-1.558,0.0
Tmem203,1496.118,0.797,0.0
Tmem216,1178.215,0.896,0.0
C85492,1063.52,-1.027,0.0
Nphp1,2055.149,0.592,0.0
Iffo1,1696.625,0.748,0.0
Psph,1395.458,0.794,0.0
Arhgef10l,2129.516,0.616,0.0
Slc22a23,1441.075,0.75,0.0
Tmem150a,1184.133,-0.907,0.0
Hsf1,2378.699,-0.683,0.0
2610002M06Rik,2134.522,-0.709,0.0
Trim12c,3713.808,-0.746,0.0
Rdh5,192.9,-1.753,0.0
Mipep,1534.007,-0.692,0.0
Tmco4,2156.853,0.595,0.0
Angpt1,5185.747,-0.616,0.0
Aasdh,666.87,-0.906,0.0
B4galt3,1174.959,-0.717,0.0
Rasl12,993.822,-0.808,0.0
Nop56,3045.545,0.602,0.0
Gpr39,1617.108,-0.946,0.0
Ccdc37,775.335,-1.414,0.0
Scd1,400164.555,1.213,0.0
Arsk,2124.057,-0.735,0.0
Atp6v0a2,2693.161,0.633,0.0
Ano3,677.731,-1.064,0.0
Nsmce1,2986.946,0.623,0.0
Cenpj,670.618,-1.269,0.0
Sipa1,1145.681,-0.947,0.0
Mgat3,829.036,-0.814,0.0
Mndal,3033.716,-0.835,0.0
Pdhx,2139.741,0.592,0.0
Acyp1,858.894,-0.878,0.0
Tfb1m,382.505,-1.395,0.0
Gm7694,613.594,-1.177,0.0
Celf5,666.059,-1.102,0.0
Atpaf2,2123.155,0.688,0.0
Thoc6,923.708,-0.749,0.0
Memo1,3450.793,0.685,0.0
Plscr4,3454.553,0.675,0.0
Wibg,1349.97,0.708,0.0
4932416H05Rik,759.27,1.045,0.0
Dcaf13,3157.984,0.62,0.0
Magoh,2304.459,0.644,0.0
Ldb3,398.423,-1.232,0.0
Eif4e3,1561.663,-0.637,0.0
Prpf38b,3300.153,-0.671,0.0
Hspb2,849.471,0.841,0.0
Gpm6b,38883.701,-0.645,0.0
C330018D20Rik,840.009,-0.96,0.0
Maf1,4778.235,0.615,0.0
Dmpk,4459.735,-0.829,0.0
C1galt1c1,1026.7,-0.923,0.0
Naalad2,799.647,-0.951,0.0
Nxph4,4518.778,-0.762,0.0
Alpk1,1134.846,-0.804,0.0
Plekha4,994.983,-0.953,0.0
Gprasp2,197.214,-2.039,0.0
Igdcc4,3783.658,-0.728,0.0
Ogdhl,1781.171,-0.675,0.0
Fhl1,2330.68,0.689,0.0
4930455C21Rik,1298.18,-0.698,0.0
Cnnm2,1952.131,-0.594,0.0
Stc2,1775.707,-0.771,0.0
Ofd1,1446.358,0.816,0.0
Zfp672,1242.721,-0.734,0.0
Oasl2,6240.076,-1.851,0.0
Cept1,2805.742,-0.81,0.0
Errfi1,16043.009,-0.619,0.0
Unc13d,548.047,-1.19,0.0
Peli2,2868.373,0.642,0.0
Lmo7,1318.64,-0.896,0.0
2310039H08Rik,1020.403,0.907,0.0
Psip1,2757.537,-0.633,0.0
Ndufa4l2,27022.789,-0.935,0.0
Cplx2,484.423,1.117,0.0
Tnfsf15,159.254,-2.213,0.0
Mettl4,665.688,-0.897,0.0
Dgat1,6257.335,0.604,0.0
Sh2d4a,839.653,-1.261,0.0
Oma1,1196.174,-0.851,0.0
Zbtb22,2857.325,0.617,0.0
Zfp882,248.136,-1.487,0.0
Irf2,2844.391,-0.668,0.0
Il1rl2,415.125,1.2,0.0
Rabepk,1881.305,0.674,0.0
Armcx6,1120.511,0.806,0.0
Atxn7l1,1878.06,-0.689,0.0
Etv4,537.538,1.298,0.0
Nnt,1089.315,-0.804,0.0
Gca,719.472,-1.242,0.0
Tacc3,1015.558,1.078,0.0
Kif9,391.956,-1.05,0.0
Map3k12,1801.987,-0.684,0.0
Cyp2d22,964.478,-0.799,0.0
Sp4,751.523,-0.911,0.0
Snx11,2158.01,0.632,0.0
9530082P21Rik,1068.164,0.74,0.0
Coq7,1073.582,0.829,0.0
Nfkbie,1447.216,-0.67,0.0
Gm3716,142.444,-2.256,0.0
Zfp777,2532.892,0.664,0.0
Adh1,1178.097,0.804,0.0
Tmem221,254.932,-1.703,0.0
2010107H07Rik,911.666,0.988,0.0
1500017E21Rik,116.744,-2.339,0.0
Ttc12,1423.521,-0.83,0.0
Gtf2f2,1596.616,0.689,0.0
Mypop,864.266,-0.835,0.0
Rbm45,1542.769,-0.781,0.0
Gfra2,458.422,-1.494,0.0
Avpi1,2308.984,0.708,0.0
Siah1a,1655.467,0.671,0.0
Rian,2047.406,-0.912,0.0
Dtx3l,3314.903,-0.867,0.0
Thbs3,2800.463,0.619,0.0
Sap30l,1318.568,0.669,0.0
Senp7,1740.507,-0.635,0.0
Tbc1d7,1303.857,0.691,0.0
Srsf3,8437.931,0.669,0.0
2610020H08Rik,795.842,-0.814,0.0
Chic1,983.874,-0.831,0.0
Fbxw9,2449.319,0.601,0.0
5730528L13Rik,1221.577,0.677,0.0
Nat6,3677.328,-0.622,0.0
Cspp1,982.974,-0.691,0.0
Dusp18,2559.525,0.72,0.0
Megf6,1539.948,-1.42,0.0
Akr1b10,1162.747,-0.706,0.0
Itgbl1,4028.694,-0.605,0.0
Sat2,1083.991,0.771,0.0
Dusp19,619.658,-1.177,0.0
Fhl2,3385.319,0.596,0.0
Slc12a5,206.614,-1.408,0.0
Zfp354c,2967.578,0.613,0.0
Snrpd1,2295.055,0.632,0.0
Rdm1,1131.158,-0.972,0.0
Scn2a1,290.827,-1.196,0.0
Pcbd2,902.537,-0.912,0.0
5830418K08Rik,1611.119,0.817,0.0
Pdxp,603.837,-1.104,0.0
Palm2,749.103,-0.981,0.0
Amy1,752.476,0.873,0.0
Slc16a7,398.557,-1.176,0.0
Mtap2,149.552,-2.053,0.0
Pop1,841.09,-0.914,0.0
B430319G15Rik,439.96,1.176,0.0
0610007P22Rik,1617.051,0.767,0.0
D4Bwg0951e,1410.026,-0.68,0.0
Tsta3,2105.082,0.607,0.0
Zdhhc2,370.684,-1.323,0.0
Gpr81,762.225,-0.822,0.0
Myl4,188.124,1.964,0.0
Gcat,266.318,-1.561,0.0
Zcchc5,490.925,-1.225,0.0
Fam113a,1872.301,-0.616,0.0
Slc31a2,2731.469,-0.6,0.0
Saa4,135.282,-1.835,0.0
Dbr1,1155.487,0.627,0.0
Pspc1,1723.224,0.612,0.0
Cdnf,1139.213,-0.887,0.0
Pigg,1512.756,-0.636,0.0
Ltc4s,807.152,-0.986,0.0
Nod1,2456.728,-0.678,0.0
Tmem117,485.069,0.896,0.0
Fn3k,91.714,-2.181,0.0
BC029214,1814.434,0.658,0.0
Adamts4,1705.448,-0.829,0.0
Fam76b,1750.198,0.619,0.0
BC002230,1114.854,0.659,0.0
Tlr3,1859.595,-0.675,0.0
Fign,368.59,-1.206,0.0
Gpr146,1041.213,-0.876,0.0
Mgst2,3343.007,0.694,0.0
2310035K24Rik,1463.062,0.597,0.0
1810012P15Rik,241.98,-1.462,0.0
Oas3,262.224,-1.87,0.0
5430435G22Rik,1920.052,0.732,0.0
Lgi2,157.678,-1.916,0.0
Epb4.1l5,1417.004,-0.709,0.0
Plcg2,259.205,-1.487,0.0
Smcr7,1380.511,0.689,0.0
1810029B16Rik,673.59,0.959,0.0
Tle2,1464.117,-0.778,0.0
Gtf3c6,1182.133,0.754,0.0
2310015A10Rik,993.766,0.801,0.0
Blvra,2369.415,0.6,0.0
Pet112l,1350.699,-0.717,0.0
9130024F11Rik,165.168,1.973,0.0
Arrdc1,1117.561,0.686,0.0
Zbtb40,650.318,-0.925,0.0
Olfml2a,205.485,-1.708,0.0
Snx16,656.615,-0.95,0.0
Fam82b,740.315,-1.072,0.0
Slc35e4,2554.769,0.591,0.0
Wdr85,1382.78,0.62,0.0
Slfn8,2628.208,-1.302,0.0
Herc3,622.467,0.839,0.0
Snrnp48,817.218,-0.837,0.0
Hoga1,478.471,1.08,0.0
Bbc3,1017.877,-0.732,0.0
Glrx5,3526.075,0.688,0.0
Mettl13,1090.088,0.702,0.0
BC053749,322.466,-1.333,0.0
Dysf,2286.603,0.716,0.0
Nol10,1816.331,0.637,0.0
Znhit6,2002.647,0.804,0.0
Enox2,1092.425,-0.899,0.0
Tmem107,312.621,-1.304,0.0
2410066E13Rik,377.637,-1.2,0.0
Gfpt2,1454.752,-0.756,0.0
3110062M04Rik,302.785,-1.495,0.0
Dopey2,2925.536,-0.633,0.0
Ptger1,516.108,-0.998,0.0
6430548M08Rik,672.918,-0.942,0.0
1110034B05Rik,876.359,0.672,0.0
Lhfpl3,338.608,1.311,0.0
Pgap1,240.178,-1.614,0.0
Tiam1,2367.065,-0.664,0.0
Ccdc122,1924.304,0.648,0.0
Pkp1,393.508,-1.336,0.0
Txnrd3,1052.046,0.678,0.0
Tmem106a,1204.365,-0.856,0.0
Aspn,25088.959,-0.865,0.0
Trim34a,727.316,-1.254,0.0
C920006O11Rik,528.387,1.003,0.0
D030045P18Rik,275.492,-1.403,0.0
Acss2,2093.97,-0.657,0.0
Ehf,1122.088,-0.77,0.0
Exosc4,2022.97,0.597,0.0
Tmc6,1996.306,0.643,0.0
Nos2,17001.612,-1.038,0.0
Rpe,3643.427,-0.607,0.0
Paqr4,1406.679,-0.661,0.0
Armc2,63.573,-2.518,0.0
Zfp708,252.409,-1.26,0.0
Ggt7,1161.579,0.661,0.0
Sema4g,794.645,-0.866,0.0
Foxo4,2550.09,-0.608,0.0
Cd274,1211.892,-0.71,0.0
Dcakd,2867.214,-0.613,0.0
Fancg,800.504,-0.716,0.0
Actr3b,372.846,-1.115,0.0
Rrm2b,2259.908,-0.597,0.0
Phka1,2161.451,0.626,0.0
Mospd1,1834.549,0.738,0.0
Zmym6,1773.807,-0.632,0.0
B4galt4,488.923,-1.155,0.0
Rnmt,3066.56,0.585,0.0
A230072C01Rik,276.714,-1.193,0.0
Zc3h6,1769.169,0.623,0.0
Cbr3,2842.396,0.713,0.0
Carns1,1947.599,0.733,0.0
Atp13a2,1856.665,-0.615,0.0
Ankrd55,145.282,-1.978,0.0
Pkp4,1687.726,-0.611,0.0
Pdia5,1573.82,-0.639,0.0
Efhd1,62.317,3.009,0.0
Agrn,22661.392,-0.599,0.0
Mettl22,685.073,0.811,0.0
Foxq1,407.817,-1.083,0.0
2810006K23Rik,900.806,-0.87,0.0
Slc8a3,217.735,1.784,0.0
Wdr83,1217.916,0.647,0.0
Pcsk4,280.64,1.66,0.0
Cyp4f16,1033.493,0.672,0.0
Ascc3,3923.977,-0.61,0.0
Lef1,525.731,-0.955,0.0
Yrdc,1241.199,0.66,0.0
Prrg1,1101.072,-1.105,0.0
Vamp1,222.589,1.329,0.0
Glmn,1011.114,0.898,0.0
Hist1h2be,97.897,-2.15,0.0
Tgfa,2144.054,-0.591,0.0
Ttll7,906.558,-0.75,0.0
Slc6a9,1256.379,0.807,0.0
Srp54a,1217.785,-0.724,0.0
Podn,11788.041,-0.83,0.0
Tpd52l1,200.257,1.618,0.0
Oas1a,1029.656,-1.159,0.0
D17H6S56E-3,251.259,-1.43,0.0
Hyi,1530.385,0.706,0.0
Nrg1,468.759,-1.21,0.0
Zbtb26,736.761,-0.821,0.0
Gpr137b-ps,1254.487,0.895,0.0
Cryl1,1498.798,0.728,0.0
Mri1,1503.939,0.646,0.0
Snrpa1,1470.284,0.654,0.0
Ccdc86,1265.515,0.693,0.0
Fbxl16,228.184,-1.43,0.0
Supt3h,1065.6,-0.675,0.0
Plekha6,408.211,-1.02,0.0
Dck,702.68,-0.915,0.0
C430048L16Rik,317.678,-1.059,0.0
Psmb9,1993.357,-0.664,0.0
Slc25a34,96.511,-2.914,0.0
Lrrc39,256.344,1.254,0.0
Gbp9,3173.381,-0.611,0.0
Fen1,758.716,0.851,0.0
4833419F23Rik,266.518,1.347,0.0
Wrb,1061.206,-0.659,0.0
Arhgap11a,1430.295,0.714,0.0
Nr2f1,1878.847,-0.599,0.0
Nipal3,175.484,-1.862,0.0
Tmem169,105.19,-2.052,0.0
Ptgir,788.386,-0.803,0.0
Acad12,353.375,-1.355,0.0
Iqcc,1267.653,-0.671,0.0
Lnp,1563.399,-0.689,0.0
Xylb,125.969,-1.808,0.0
Kank4,662.185,-1.009,0.0
Gm129,218.933,1.206,0.0
Echdc3,445.796,-1.008,0.0
Pi4k2b,3417.84,0.613,0.0
A230028O05Rik,152.568,-1.729,0.0
Maf,1064.224,-0.731,0.0
Thap1,448.787,-1.007,0.0
Plscr2,1236.219,-0.915,0.0
9530051G07Rik,37.989,-2.942,0.0
Nr1h3,1388.674,-0.687,0.0
Ano1,1869.649,-0.623,0.0
Wars2,573.594,-0.918,0.0
Gpatch4,724.104,0.789,0.0
Dagla,963.234,-0.679,0.0
Mpp7,1165.583,-0.884,0.0
Slc37a2,387.793,-0.975,0.0
Dalrd3,1443.127,-0.713,0.0
1110021J02Rik,1192.698,-0.619,0.0
Sorl1,813.164,-0.927,0.0
Smtnl2,152.792,-1.769,0.0
Rpgrip1l,1252.791,-0.642,0.0
Abat,242.428,-1.86,0.0
Slc9a9,221.047,-1.403,0.0
1810062G17Rik,220.974,1.462,0.0
Dguok,1528.014,-0.591,0.0
Rap1gap,497.645,-0.919,0.0
Clmn,4067.297,-0.633,0.0
Hmga2-ps1,1164.106,0.782,0.0
Trove2,3787.617,-0.676,0.0
Ttll5,1300.036,-0.669,0.0
4933404O12Rik,475.034,-0.98,0.0
Il2rb,122.381,2.29,0.0
Gm14326,541.801,-0.976,0.0
Adamts15,1378.721,-0.854,0.0
Tpmt,631.839,-0.882,0.0
Rdh13,979.227,0.632,0.0
Ankrd37,419.401,-1.017,0.0
Syt3,137.181,-1.717,0.0
Snhg6,996.283,0.699,0.0
Bend6,255.174,-1.165,0.0
Fam40b,623.501,-0.993,0.0
Haus4,783.13,0.711,0.0
Ank3,6264.876,-0.61,0.0
Cerkl,588.247,-0.923,0.0
Mus81,751.351,-0.818,0.0
Zfp90,1338.082,0.681,0.0
Xrcc4,860.236,-0.594,0.0
Mtap7d2,630.405,0.77,0.0
Shroom2,842.471,0.727,0.0
Fam46b,609.813,0.856,0.0
2210408I21Rik,665.92,0.957,0.0
Igfals,1543.16,-0.608,0.0
Rslcan18,131.106,-1.692,0.0
Gch1,1680.086,-0.658,0.0
Sectm1a,119.574,-1.839,0.0
Poli,621.384,-0.938,0.0
Rrp15,864.702,0.774,0.0
Tinf2,930.22,0.635,0.0
Ddo,571.195,-0.974,0.0
Atg16l2,761.702,-0.644,0.0
Dusp10,858.946,0.781,0.0
Slc26a11,722.245,-0.738,0.0
Polb,1409.006,-0.599,0.0
Mtl5,79.822,2.509,0.0
Pmf1,832.639,0.758,0.0
Hrsp12,2283.83,-0.617,0.0
Cdkn1b,2599.18,-0.592,0.0
Prrg3,240.037,-1.365,0.0
Ifi203,3505.531,-1.085,0.0
Niacr1,340.852,-1.197,0.0
2810055F11Rik,563.165,-0.808,0.0
2810002D19Rik,397.058,-1.036,0.0
Sfxn4,257.916,-1.178,0.0
Zdhhc24,1979.363,0.593,0.0
Cyb5d1,744.96,-0.697,0.0
Fut4,319.3,-1.163,0.0
Ptger4,1146.091,-0.796,0.0
Saal1,1144.403,-0.704,0.0
Wbscr27,1552.103,0.594,0.0
Ccdc159,462.154,-0.898,0.0
Artn,470.554,1.052,0.0
2310061I04Rik,634.017,-0.69,0.0
Fyb,380.866,-0.946,0.0
Dock9,1120.286,-0.601,0.0
Alms1,731.025,-0.81,0.0
Fam185a,546.805,-0.835,0.0
Mertk,734.565,0.763,0.0
Mib1,2757.314,0.589,0.0
Stat2,7301.546,-0.886,0.0
Tom1l1,1013.239,-0.631,0.0
4930583H14Rik,853.315,-0.852,0.0
9430016H08Rik,1227.615,0.621,0.0
Slc7a11,2050.159,1.145,0.0
Lonrf2,55.884,-2.787,0.0
A330023F24Rik,147.417,-1.304,0.0
Zfp420,420.838,-0.974,0.0
2810001G20Rik,268.979,1.17,0.0
C2cd3,1719.303,-0.601,0.0
9530077C05Rik,145.556,-1.531,0.0
Tnxb,1603.051,-0.659,0.0
Hs3st3b1,482.192,-1.073,0.0
Pdpr,2135.875,0.63,0.0
Otub2,687.191,-0.75,0.0
Bok,628.653,0.736,0.0
Mtbp,785.83,0.698,0.0
Rhbdl1,548.738,-0.83,0.0
Tmem206,668.417,-0.705,0.0
Exosc2,1115.326,0.661,0.0
E330013P04Rik,83.549,-2.103,0.0
4933412E12Rik,526.81,-1.035,0.0
Asf1a,1483.979,0.591,0.0
Uba6,1937.75,-0.676,0.0
Eps8l1,134.963,-1.377,0.0
Pnpo,1337.69,0.631,0.0
Ric3,1029.96,0.759,0.0
1700018L02Rik,88.565,2.331,0.0
Gm12250,149.35,-1.707,0.0
Cenpw,168.406,1.484,0.0
Fgd6,869.366,-0.798,0.0
Peg3,117.348,-1.658,0.0
Ednra,261.383,-1.092,0.0
Igtp,2608.523,-0.621,0.0
Rpia,993.141,-0.627,0.0
9430008C03Rik,727.124,0.774,0.0
2810021B07Rik,780.927,-0.806,0.0
A030009H04Rik,204.072,-1.23,0.0
Zmat1,702.802,-0.919,0.0
Zswim7,776.684,0.795,0.0
Sorcs1,2481.588,-0.648,0.0
Esm1,4428.156,-1.365,0.0
Mfng,284.104,1.123,0.0
A330009N23Rik,91.226,-1.774,0.0
Pola1,535.897,-1.028,0.0
Sema6d,1429.555,-0.623,0.0
Smarca1,362.495,-0.819,0.0
Klhdc4,1426.715,0.656,0.0
Serpinb6b,679.113,-0.846,0.0
1500001M20Rik,692.562,0.653,0.0
Kcnn1,447.192,-0.826,0.0
Rfc3,746.97,0.86,0.0
Zc3hav1l,933.938,-0.68,0.0
Chchd8,282.429,-1.099,0.0
Fam55b,31.467,3.081,0.0
Nudt6,423.062,0.876,0.0
Zfp28,1120.825,0.618,0.0
Gins2,634.555,0.762,0.0
1810010H24Rik,477.161,0.918,0.0
Rrp12,1045.05,0.697,0.0
Ap1g2,500.087,-0.894,0.0
9130014G24Rik,200.165,-1.537,0.0
Gpt,222.515,-1.098,0.0
Efcab1,290.778,-1.114,0.0
Ptch2,96.981,1.736,0.0
Ccdc45,585.926,-0.767,0.0
Rfx3,241.248,-1.252,0.0
Acp6,1063.287,-0.673,0.0
Ch25h,1708.866,-0.654,0.0
Trim12a,1160.09,-0.605,0.0
Abcg2,1014.628,0.757,0.0
Sdhaf1,1210.173,0.63,0.0
Ggn,351.9,-0.896,0.0
Unc13b,223.934,-1.221,0.0
Tnfaip6,645.826,-0.794,0.0
Panx1,872.554,0.826,0.0
Pknox1,1355.636,-0.637,0.0
Unc13a,305.746,-1.359,0.0
Katnal2,63.555,-2.312,0.0
Ppl,361.165,-1.15,0.0
Gm15800,3772.377,-0.677,0.0
Stard10,1043.248,-0.707,0.0
Gprin3,1062.575,-0.77,0.0
Hist1h1d,84.759,-2.261,0.0
Pm20d2,2783.567,0.597,0.0
Serpina3f,1190.55,0.669,0.0
Zfp583,218.054,-1.203,0.0
Cntn1,1573.38,-0.657,0.0
Ethe1,683.339,-0.764,0.0
Gdf5,325.704,-0.868,0.0
Mapk12,270.607,1.217,0.0
Stac2,518.295,-1.14,0.0
Cd14,2302.483,0.703,0.0
Ccdc163,363.979,-1.128,0.0
Mmp28,922.983,-0.711,0.0
Znrd1as,524.754,-0.699,0.0
Rgs17,555.797,-0.818,0.0
Ankrd29,422.446,-0.857,0.0
Anubl1,279.256,1.067,0.0
Actr6,871.672,-0.692,0.0
Parp14,4074.562,-0.901,0.0
Xylt1,1172.289,0.909,0.0
Atp5s,806.956,-0.605,0.0
Dclk2,816.3,0.694,0.0
2410003K15Rik,1122.322,0.687,0.0
Clcf1,985.325,0.638,0.0
Abcb7,1006.425,-0.705,0.0
4930430F08Rik,729.161,-0.64,0.0
Serf1,764.823,-0.78,0.0
Chaf1a,929.647,0.68,0.0
Gab3,157.474,1.324,0.0
Ccdc28a,260.442,-1.048,0.0
2400009B08Rik,680.819,-0.612,0.0
Agxt2l2,1000.061,0.681,0.0
Chaf1b,409.075,0.964,0.0
Hsd17b7,1465.54,0.653,0.0
Myo19,1275.874,0.604,0.0
Aipl1,85.746,1.978,0.0
Col20a1,152.319,-1.318,0.0
Adamtsl3,1254.385,-0.761,0.0
Arhgap18,604.92,-0.987,0.0
Pars2,625.661,0.714,0.0
1700007K13Rik,466.535,-0.857,0.0
Ankrd16,981.032,0.683,0.0
Trmt61a,661.498,0.634,0.0
Slc2a13,1153.099,-0.8,0.0
Wee1,981.846,0.669,0.0
Upk1a,69.739,2.087,0.0
Ifitm1,127.723,-1.467,0.0
Vps13a,2318.451,-0.637,0.0
Espl1,856.867,0.642,0.0
Wbscr16,1135.944,0.634,0.0
Spna1,254.461,-1.388,0.0
Atp5sl,1197.206,0.598,0.0
C330013E15Rik,190.956,1.065,0.0
A830082K12Rik,540.605,-0.661,0.0
Zfp524,599.136,-0.726,0.0
Zfp14,607.253,-0.698,0.0
AI197445,54.643,-2.176,0.0
Ypel1,330.693,-0.873,0.0
Cideb,280.888,-0.942,0.0
Tmem26,629.692,-1.053,0.0
Rnf144b,922.574,0.655,0.0
Ipp,933.597,0.647,0.0
Zfp580,647.436,0.831,0.0
Fgf23,201.371,-1.693,0.0
Gm1661,70.271,-2.149,0.0
Hddc3,460.189,-0.715,0.0
Mal2,114.015,-1.601,0.0
Mbd4,825.365,-0.644,0.0
Stra13,1257.357,-0.613,0.0
Mphosph6,761.667,0.613,0.0
Tceal1,619.656,-0.718,0.0
Zbp1,1099.777,-1.433,0.0
Col9a1,1658.99,0.753,0.0
Ppm1l,293.324,-1.076,0.0
Ccdc39,132.345,-1.577,0.0
Zscan20,469.706,-0.732,0.0
Fam71e1,292.609,1.025,0.0
Inca1,825.007,0.639,0.0
Chodl,123.301,-1.7,0.0
Zfp628,915.111,0.597,0.0
Nxph3,72.662,1.951,0.0
Ccnb2,685.003,0.946,0.0
Dnahc8,146.66,-1.631,0.0
